,material,compatibility,chemical
9,Carpenter 20,N/A,Adipic Acid
10,Cast iron,A - Excellent,Adipic Acid
11,Ceramic Al203,N/A,Adipic Acid
12,Ceramic magnet,N/A,Adipic Acid
13,ChemRaz (FFKM),A - Excellent,Adipic Acid
14,Copper,D - Poor,Adipic Acid
15,CPVC,A2 - Excellent,Adipic Acid
16,EPDM,A2 - Excellent,Adipic Acid
17,Epoxy,A - Excellent,Adipic Acid
18,Fluorocarbon (FKM),A - Excellent,Adipic Acid
19,Hastelloy-C®,N/A,Adipic Acid
20,Hypalon®,N/A,Adipic Acid
21,Hytrel®,N/A,Adipic Acid
22,Kalrez,A - Excellent,Adipic Acid
23,Kel-F®,N/A,Adipic Acid
24,LDPE,A - Excellent,Adipic Acid
25,Natural rubber,A1 - Excellent,Adipic Acid
26,Neoprene,C - Fair,Adipic Acid
27,NORYL®,N/A,Adipic Acid
28,Nylon,N/A,Adipic Acid
29,Polycarbonate,N/A,Adipic Acid
30,Polyetherether Ketone (PEEK),N/A,Adipic Acid
31,Polypropylene,B2 - Good,Adipic Acid
32,Polyurethane,A - Excellent,Adipic Acid
33,PPS (Ryton®),N/A,Adipic Acid
34,PTFE,A - Excellent,Adipic Acid
35,PVC,A2 - Excellent,Adipic Acid
36,PVDF (Kynar®),A2 - Excellent,Adipic Acid
37,Silicone,N/A,Adipic Acid
38,stainless steel - 304,A1 - Excellent,Adipic Acid
39,stainless steel - 316,A2 - Excellent,Adipic Acid
40,Titanium,N/A,Adipic Acid
41,Tygon®,A2 - Excellent,Adipic Acid
42,Viton®,A2 - Excellent,Adipic Acid
0,,,Alcohols:Amyl
1,ABS plastic,A1 - Excellent,Alcohols:Amyl
2,Acetal (Delrin®),A - Excellent,Alcohols:Amyl
3,Aluminum,B - Good,Alcohols:Amyl
4,Brass,A1 - Excellent,Alcohols:Amyl
5,Bronze,A - Excellent,Alcohols:Amyl
6,Buna N (Nitrile),B - Good,Alcohols:Amyl
7,Carbon graphite,A - Excellent,Alcohols:Amyl
8,Carbon Steel,B - Good,Alcohols:Amyl
9,Carpenter 20,A - Excellent,Alcohols:Amyl
10,Cast iron,B - Good,Alcohols:Amyl
11,Ceramic Al203,A - Excellent,Alcohols:Amyl
12,Ceramic magnet,N/A,Alcohols:Amyl
13,ChemRaz (FFKM),C - Fair,Alcohols:Amyl
14,Copper,A - Excellent,Alcohols:Amyl
15,CPVC,A2 - Excellent,Alcohols:Amyl
16,EPDM,A - Excellent,Alcohols:Amyl
17,Epoxy,B2 - Good,Alcohols:Amyl
18,Fluorocarbon (FKM),A - Excellent,Alcohols:Amyl
19,Hastelloy-C®,A - Excellent,Alcohols:Amyl
20,Hypalon®,A - Excellent,Alcohols:Amyl
21,Hytrel®,A1 - Excellent,Alcohols:Amyl
22,Kalrez,A - Excellent,Alcohols:Amyl
23,Kel-F®,A - Excellent,Alcohols:Amyl
24,LDPE,B2 - Good,Alcohols:Amyl
25,Natural rubber,B - Good,Alcohols:Amyl
26,Neoprene,A - Excellent,Alcohols:Amyl
27,NORYL®,C - Fair,Alcohols:Amyl
28,Nylon,A1 - Excellent,Alcohols:Amyl
29,Polycarbonate,B1 - Good,Alcohols:Amyl
30,Polyetherether Ketone (PEEK),A - Excellent,Alcohols:Amyl
31,Polypropylene,B1 - Good,Alcohols:Amyl
32,Polyurethane,D - Poor,Alcohols:Amyl
33,PPS (Ryton®),A - Excellent,Alcohols:Amyl
34,PTFE,A - Excellent,Alcohols:Amyl
35,PVC,A2 - Excellent,Alcohols:Amyl
36,PVDF (Kynar®),A - Excellent,Alcohols:Amyl
37,Silicone,D - Poor,Alcohols:Amyl
38,stainless steel - 304,A - Excellent,Alcohols:Amyl
39,stainless steel - 316,A - Excellent,Alcohols:Amyl
40,Titanium,B - Good,Alcohols:Amyl
41,Tygon®,D - Poor,Alcohols:Amyl
42,Viton®,A - Excellent,Alcohols:Amyl
0,,,Alcohols:Benzyl
1,ABS plastic,D - Poor,Alcohols:Benzyl
2,Acetal (Delrin®),A - Excellent,Alcohols:Benzyl
3,Aluminum,B - Good,Alcohols:Benzyl
4,Brass,N/A,Alcohols:Benzyl
5,Bronze,A - Excellent,Alcohols:Benzyl
6,Buna N (Nitrile),D - Poor,Alcohols:Benzyl
7,Carbon graphite,N/A,Alcohols:Benzyl
8,Carbon Steel,B - Good,Alcohols:Benzyl
9,Carpenter 20,A - Excellent,Alcohols:Benzyl
10,Cast iron,B - Good,Alcohols:Benzyl
11,Ceramic Al203,A - Excellent,Alcohols:Benzyl
12,Ceramic magnet,N/A,Alcohols:Benzyl
13,ChemRaz (FFKM),A - Excellent,Alcohols:Benzyl
14,Copper,B - Good,Alcohols:Benzyl
15,CPVC,A - Excellent,Alcohols:Benzyl
16,EPDM,B - Good,Alcohols:Benzyl
17,Epoxy,C - Fair,Alcohols:Benzyl
18,Fluorocarbon (FKM),A - Excellent,Alcohols:Benzyl
19,Hastelloy-C®,A - Excellent,Alcohols:Benzyl
20,Hypalon®,C - Fair,Alcohols:Benzyl
21,Hytrel®,N/A,Alcohols:Benzyl
22,Kalrez,N/A,Alcohols:Benzyl
23,Kel-F®,A - Excellent,Alcohols:Benzyl
24,LDPE,D - Poor,Alcohols:Benzyl
25,Natural rubber,D - Poor,Alcohols:Benzyl
26,Neoprene,C - Fair,Alcohols:Benzyl
27,NORYL®,D - Poor,Alcohols:Benzyl
28,Nylon,B1 - Good,Alcohols:Benzyl
29,Polycarbonate,N/A,Alcohols:Benzyl
30,Polyetherether Ketone (PEEK),A - Excellent,Alcohols:Benzyl
31,Polypropylene,A - Excellent,Alcohols:Benzyl
32,Polyurethane,D - Poor,Alcohols:Benzyl
33,PPS (Ryton®),A - Excellent,Alcohols:Benzyl
34,PTFE,A - Excellent,Alcohols:Benzyl
35,PVC,D - Poor,Alcohols:Benzyl
36,PVDF (Kynar®),A - Excellent,Alcohols:Benzyl
37,Silicone,N/A,Alcohols:Benzyl
38,stainless steel - 304,B - Good,Alcohols:Benzyl
39,stainless steel - 316,B - Good,Alcohols:Benzyl
40,Titanium,A - Excellent,Alcohols:Benzyl
41,Tygon®,D - Poor,Alcohols:Benzyl
42,Viton®,A - Excellent,Alcohols:Benzyl
0,,,Alcohols:Butyl
1,ABS plastic,A1 - Excellent,Alcohols:Butyl
2,Acetal (Delrin®),A - Excellent,Alcohols:Butyl
3,Aluminum,B - Good,Alcohols:Butyl
4,Brass,A - Excellent,Alcohols:Butyl
5,Bronze,A - Excellent,Alcohols:Butyl
6,Buna N (Nitrile),C - Fair,Alcohols:Butyl
7,Carbon graphite,A - Excellent,Alcohols:Butyl
8,Carbon Steel,B - Good,Alcohols:Butyl
9,Carpenter 20,A - Excellent,Alcohols:Butyl
10,Cast iron,B - Good,Alcohols:Butyl
11,Ceramic Al203,A - Excellent,Alcohols:Butyl
12,Ceramic magnet,N/A,Alcohols:Butyl
13,ChemRaz (FFKM),A - Excellent,Alcohols:Butyl
14,Copper,A - Excellent,Alcohols:Butyl
15,CPVC,A2 - Excellent,Alcohols:Butyl
16,EPDM,A2 - Excellent,Alcohols:Butyl
17,Epoxy,A - Excellent,Alcohols:Butyl
18,Fluorocarbon (FKM),A - Excellent,Alcohols:Butyl
19,Hastelloy-C®,A - Excellent,Alcohols:Butyl
20,Hypalon®,A - Excellent,Alcohols:Butyl
21,Hytrel®,N/A,Alcohols:Butyl
22,Kalrez,A - Excellent,Alcohols:Butyl
23,Kel-F®,N/A,Alcohols:Butyl
24,LDPE,A - Excellent,Alcohols:Butyl
25,Natural rubber,A - Excellent,Alcohols:Butyl
26,Neoprene,A - Excellent,Alcohols:Butyl
27,NORYL®,A - Excellent,Alcohols:Butyl
28,Nylon,D - Poor,Alcohols:Butyl
29,Polycarbonate,A2 - Excellent,Alcohols:Butyl
30,Polyetherether Ketone (PEEK),A - Excellent,Alcohols:Butyl
31,Polypropylene,A - Excellent,Alcohols:Butyl
32,Polyurethane,D - Poor,Alcohols:Butyl
33,PPS (Ryton®),A - Excellent,Alcohols:Butyl
34,PTFE,A - Excellent,Alcohols:Butyl
35,PVC,A2 - Excellent,Alcohols:Butyl
36,PVDF (Kynar®),A - Excellent,Alcohols:Butyl
37,Silicone,B - Good,Alcohols:Butyl
38,stainless steel - 304,A - Excellent,Alcohols:Butyl
39,stainless steel - 316,A - Excellent,Alcohols:Butyl
40,Titanium,A - Excellent,Alcohols:Butyl
41,Tygon®,A2 - Excellent,Alcohols:Butyl
42,Viton®,A - Excellent,Alcohols:Butyl
0,,,Alcohols:Diacetone
1,ABS plastic,N/A,Alcohols:Diacetone
2,Acetal (Delrin®),A - Excellent,Alcohols:Diacetone
3,Aluminum,A1 - Excellent,Alcohols:Diacetone
4,Brass,A - Excellent,Alcohols:Diacetone
5,Bronze,A - Excellent,Alcohols:Diacetone
6,Buna N (Nitrile),D - Poor,Alcohols:Diacetone
7,Carbon graphite,A - Excellent,Alcohols:Diacetone
8,Carbon Steel,A - Excellent,Alcohols:Diacetone
9,Carpenter 20,A - Excellent,Alcohols:Diacetone
10,Cast iron,A - Excellent,Alcohols:Diacetone
11,Ceramic Al203,N/A,Alcohols:Diacetone
12,Ceramic magnet,N/A,Alcohols:Diacetone
13,ChemRaz (FFKM),A - Excellent,Alcohols:Diacetone
14,Copper,N/A,Alcohols:Diacetone
15,CPVC,N/A,Alcohols:Diacetone
16,EPDM,A - Excellent,Alcohols:Diacetone
17,Epoxy,A - Excellent,Alcohols:Diacetone
18,Fluorocarbon (FKM),D - Poor,Alcohols:Diacetone
19,Hastelloy-C®,A - Excellent,Alcohols:Diacetone
20,Hypalon®,D - Poor,Alcohols:Diacetone
21,Hytrel®,N/A,Alcohols:Diacetone
22,Kalrez,A - Excellent,Alcohols:Diacetone
23,Kel-F®,B1 - Good,Alcohols:Diacetone
24,LDPE,B1 - Good,Alcohols:Diacetone
25,Natural rubber,D - Poor,Alcohols:Diacetone
26,Neoprene,D - Poor,Alcohols:Diacetone
27,NORYL®,A - Excellent,Alcohols:Diacetone
28,Nylon,A - Excellent,Alcohols:Diacetone
29,Polycarbonate,N/A,Alcohols:Diacetone
30,Polyetherether Ketone (PEEK),N/A,Alcohols:Diacetone
31,Polypropylene,B2 - Good,Alcohols:Diacetone
32,Polyurethane,D - Poor,Alcohols:Diacetone
33,PPS (Ryton®),N/A,Alcohols:Diacetone
34,PTFE,A - Excellent,Alcohols:Diacetone
35,PVC,B1 - Good,Alcohols:Diacetone
36,PVDF (Kynar®),A1 - Excellent,Alcohols:Diacetone
37,Silicone,D - Poor,Alcohols:Diacetone
38,stainless steel - 304,A - Excellent,Alcohols:Diacetone
39,stainless steel - 316,A - Excellent,Alcohols:Diacetone
40,Titanium,A - Excellent,Alcohols:Diacetone
41,Tygon®,B1 - Good,Alcohols:Diacetone
42,Viton®,D - Poor,Alcohols:Diacetone
0,,,Alcohols:Ethyl
1,ABS plastic,B1 - Good,Alcohols:Ethyl
2,Acetal (Delrin®),A1 - Excellent,Alcohols:Ethyl
3,Aluminum,B - Good,Alcohols:Ethyl
4,Brass,A - Excellent,Alcohols:Ethyl
5,Bronze,A - Excellent,Alcohols:Ethyl
6,Buna N (Nitrile),C - Fair,Alcohols:Ethyl
7,Carbon graphite,A - Excellent,Alcohols:Ethyl
8,Carbon Steel,B - Good,Alcohols:Ethyl
9,Carpenter 20,A - Excellent,Alcohols:Ethyl
10,Cast iron,B - Good,Alcohols:Ethyl
11,Ceramic Al203,A - Excellent,Alcohols:Ethyl
12,Ceramic magnet,N/A,Alcohols:Ethyl
13,ChemRaz (FFKM),A - Excellent,Alcohols:Ethyl
14,Copper,A - Excellent,Alcohols:Ethyl
15,CPVC,B - Good,Alcohols:Ethyl
16,EPDM,A - Excellent,Alcohols:Ethyl
17,Epoxy,A2 - Excellent,Alcohols:Ethyl
18,Fluorocarbon (FKM),A - Excellent,Alcohols:Ethyl
19,Hastelloy-C®,A - Excellent,Alcohols:Ethyl
20,Hypalon®,A - Excellent,Alcohols:Ethyl
21,Hytrel®,N/A,Alcohols:Ethyl
22,Kalrez,A - Excellent,Alcohols:Ethyl
23,Kel-F®,A - Excellent,Alcohols:Ethyl
24,LDPE,B - Good,Alcohols:Ethyl
25,Natural rubber,A - Excellent,Alcohols:Ethyl
26,Neoprene,A - Excellent,Alcohols:Ethyl
27,NORYL®,A1 - Excellent,Alcohols:Ethyl
28,Nylon,A1 - Excellent,Alcohols:Ethyl
29,Polycarbonate,B2 - Good,Alcohols:Ethyl
30,Polyetherether Ketone (PEEK),A - Excellent,Alcohols:Ethyl
31,Polypropylene,A - Excellent,Alcohols:Ethyl
32,Polyurethane,D - Poor,Alcohols:Ethyl
33,PPS (Ryton®),N/A,Alcohols:Ethyl
34,PTFE,A - Excellent,Alcohols:Ethyl
35,PVC,C - Fair,Alcohols:Ethyl
36,PVDF (Kynar®),N/A,Alcohols:Ethyl
37,Silicone,B - Good,Alcohols:Ethyl
38,stainless steel - 304,A - Excellent,Alcohols:Ethyl
39,stainless steel - 316,A - Excellent,Alcohols:Ethyl
40,Titanium,A - Excellent,Alcohols:Ethyl
41,Tygon®,C - Fair,Alcohols:Ethyl
42,Viton®,A - Excellent,Alcohols:Ethyl
0,,,Alcohols:Hexyl
1,ABS plastic,N/A,Alcohols:Hexyl
2,Acetal (Delrin®),A - Excellent,Alcohols:Hexyl
3,Aluminum,A - Excellent,Alcohols:Hexyl
4,Brass,N/A,Alcohols:Hexyl
5,Bronze,A - Excellent,Alcohols:Hexyl
6,Buna N (Nitrile),A - Excellent,Alcohols:Hexyl
7,Carbon graphite,N/A,Alcohols:Hexyl
8,Carbon Steel,A - Excellent,Alcohols:Hexyl
9,Carpenter 20,A - Excellent,Alcohols:Hexyl
10,Cast iron,A - Excellent,Alcohols:Hexyl
11,Ceramic Al203,N/A,Alcohols:Hexyl
12,Ceramic magnet,N/A,Alcohols:Hexyl
13,ChemRaz (FFKM),A - Excellent,Alcohols:Hexyl
14,Copper,N/A,Alcohols:Hexyl
15,CPVC,N/A,Alcohols:Hexyl
16,EPDM,C - Fair,Alcohols:Hexyl
17,Epoxy,A - Excellent,Alcohols:Hexyl
18,Fluorocarbon (FKM),B - Good,Alcohols:Hexyl
19,Hastelloy-C®,A - Excellent,Alcohols:Hexyl
20,Hypalon®,B - Good,Alcohols:Hexyl
21,Hytrel®,N/A,Alcohols:Hexyl
22,Kalrez,A - Excellent,Alcohols:Hexyl
23,Kel-F®,N/A,Alcohols:Hexyl
24,LDPE,A - Excellent,Alcohols:Hexyl
25,Natural rubber,A - Excellent,Alcohols:Hexyl
26,Neoprene,A - Excellent,Alcohols:Hexyl
27,NORYL®,A - Excellent,Alcohols:Hexyl
28,Nylon,A - Excellent,Alcohols:Hexyl
29,Polycarbonate,N/A,Alcohols:Hexyl
30,Polyetherether Ketone (PEEK),N/A,Alcohols:Hexyl
31,Polypropylene,N/A,Alcohols:Hexyl
32,Polyurethane,D - Poor,Alcohols:Hexyl
33,PPS (Ryton®),N/A,Alcohols:Hexyl
34,PTFE,A - Excellent,Alcohols:Hexyl
35,PVC,A2 - Excellent,Alcohols:Hexyl
36,PVDF (Kynar®),N/A,Alcohols:Hexyl
37,Silicone,B - Good,Alcohols:Hexyl
38,stainless steel - 304,A - Excellent,Alcohols:Hexyl
39,stainless steel - 316,A - Excellent,Alcohols:Hexyl
40,Titanium,A - Excellent,Alcohols:Hexyl
41,Tygon®,A2 - Excellent,Alcohols:Hexyl
42,Viton®,C - Fair,Alcohols:Hexyl
0,,,Alcohols:Isobutyl
1,ABS plastic,B - Good,Alcohols:Isobutyl
2,Acetal (Delrin®),A - Excellent,Alcohols:Isobutyl
3,Aluminum,B - Good,Alcohols:Isobutyl
4,Brass,N/A,Alcohols:Isobutyl
5,Bronze,A - Excellent,Alcohols:Isobutyl
6,Buna N (Nitrile),B - Good,Alcohols:Isobutyl
7,Carbon graphite,A - Excellent,Alcohols:Isobutyl
8,Carbon Steel,B - Good,Alcohols:Isobutyl
9,Carpenter 20,A - Excellent,Alcohols:Isobutyl
10,Cast iron,C - Fair,Alcohols:Isobutyl
11,Ceramic Al203,N/A,Alcohols:Isobutyl
12,Ceramic magnet,N/A,Alcohols:Isobutyl
13,ChemRaz (FFKM),A - Excellent,Alcohols:Isobutyl
14,Copper,N/A,Alcohols:Isobutyl
15,CPVC,N/A,Alcohols:Isobutyl
16,EPDM,A - Excellent,Alcohols:Isobutyl
17,Epoxy,A - Excellent,Alcohols:Isobutyl
18,Fluorocarbon (FKM),A - Excellent,Alcohols:Isobutyl
19,Hastelloy-C®,A - Excellent,Alcohols:Isobutyl
20,Hypalon®,A - Excellent,Alcohols:Isobutyl
21,Hytrel®,N/A,Alcohols:Isobutyl
22,Kalrez,A - Excellent,Alcohols:Isobutyl
23,Kel-F®,N/A,Alcohols:Isobutyl
24,LDPE,A2 - Excellent,Alcohols:Isobutyl
25,Natural rubber,A - Excellent,Alcohols:Isobutyl
26,Neoprene,A - Excellent,Alcohols:Isobutyl
27,NORYL®,A - Excellent,Alcohols:Isobutyl
28,Nylon,A1 - Excellent,Alcohols:Isobutyl
29,Polycarbonate,N/A,Alcohols:Isobutyl
30,Polyetherether Ketone (PEEK),N/A,Alcohols:Isobutyl
31,Polypropylene,A1 - Excellent,Alcohols:Isobutyl
32,Polyurethane,D - Poor,Alcohols:Isobutyl
33,PPS (Ryton®),N/A,Alcohols:Isobutyl
34,PTFE,A2 - Excellent,Alcohols:Isobutyl
35,PVC,A1 - Excellent,Alcohols:Isobutyl
36,PVDF (Kynar®),N/A,Alcohols:Isobutyl
37,Silicone,A - Excellent,Alcohols:Isobutyl
38,stainless steel - 304,A - Excellent,Alcohols:Isobutyl
39,stainless steel - 316,A - Excellent,Alcohols:Isobutyl
40,Titanium,B - Good,Alcohols:Isobutyl
41,Tygon®,A1 - Excellent,Alcohols:Isobutyl
42,Viton®,A - Excellent,Alcohols:Isobutyl
0,,,Alcohols:Isopropyl
1,ABS plastic,N/A,Alcohols:Isopropyl
2,Acetal (Delrin®),A - Excellent,Alcohols:Isopropyl
3,Aluminum,B - Good,Alcohols:Isopropyl
4,Brass,N/A,Alcohols:Isopropyl
5,Bronze,A - Excellent,Alcohols:Isopropyl
6,Buna N (Nitrile),B - Good,Alcohols:Isopropyl
7,Carbon graphite,A - Excellent,Alcohols:Isopropyl
8,Carbon Steel,A - Excellent,Alcohols:Isopropyl
9,Carpenter 20,A - Excellent,Alcohols:Isopropyl
10,Cast iron,A - Excellent,Alcohols:Isopropyl
11,Ceramic Al203,A - Excellent,Alcohols:Isopropyl
12,Ceramic magnet,A - Excellent,Alcohols:Isopropyl
13,ChemRaz (FFKM),A - Excellent,Alcohols:Isopropyl
14,Copper,B - Good,Alcohols:Isopropyl
15,CPVC,C - Fair,Alcohols:Isopropyl
16,EPDM,A - Excellent,Alcohols:Isopropyl
17,Epoxy,A - Excellent,Alcohols:Isopropyl
18,Fluorocarbon (FKM),A - Excellent,Alcohols:Isopropyl
19,Hastelloy-C®,A - Excellent,Alcohols:Isopropyl
20,Hypalon®,A - Excellent,Alcohols:Isopropyl
21,Hytrel®,N/A,Alcohols:Isopropyl
22,Kalrez,A - Excellent,Alcohols:Isopropyl
23,Kel-F®,N/A,Alcohols:Isopropyl
24,LDPE,A2 - Excellent,Alcohols:Isopropyl
25,Natural rubber,A - Excellent,Alcohols:Isopropyl
26,Neoprene,B - Good,Alcohols:Isopropyl
27,NORYL®,A1 - Excellent,Alcohols:Isopropyl
28,Nylon,D - Poor,Alcohols:Isopropyl
29,Polycarbonate,A2 - Excellent,Alcohols:Isopropyl
30,Polyetherether Ketone (PEEK),A - Excellent,Alcohols:Isopropyl
31,Polypropylene,A2 - Excellent,Alcohols:Isopropyl
32,Polyurethane,D - Poor,Alcohols:Isopropyl
33,PPS (Ryton®),N/A,Alcohols:Isopropyl
34,PTFE,A2 - Excellent,Alcohols:Isopropyl
35,PVC,A1 - Excellent,Alcohols:Isopropyl
36,PVDF (Kynar®),N/A,Alcohols:Isopropyl
37,Silicone,A - Excellent,Alcohols:Isopropyl
38,stainless steel - 304,B - Good,Alcohols:Isopropyl
39,stainless steel - 316,B - Good,Alcohols:Isopropyl
40,Titanium,B - Good,Alcohols:Isopropyl
41,Tygon®,A1 - Excellent,Alcohols:Isopropyl
42,Viton®,A - Excellent,Alcohols:Isopropyl
0,,,Alcohols:Methyl
1,ABS plastic,D - Poor,Alcohols:Methyl
2,Acetal (Delrin®),A - Excellent,Alcohols:Methyl
3,Aluminum,A1 - Excellent,Alcohols:Methyl
4,Brass,A - Excellent,Alcohols:Methyl
5,Bronze,A - Excellent,Alcohols:Methyl
6,Buna N (Nitrile),A - Excellent,Alcohols:Methyl
7,Carbon graphite,A - Excellent,Alcohols:Methyl
8,Carbon Steel,A - Excellent,Alcohols:Methyl
9,Carpenter 20,A - Excellent,Alcohols:Methyl
10,Cast iron,A - Excellent,Alcohols:Methyl
11,Ceramic Al203,A - Excellent,Alcohols:Methyl
12,Ceramic magnet,A - Excellent,Alcohols:Methyl
13,ChemRaz (FFKM),A - Excellent,Alcohols:Methyl
14,Copper,B1 - Good,Alcohols:Methyl
15,CPVC,A - Excellent,Alcohols:Methyl
16,EPDM,A - Excellent,Alcohols:Methyl
17,Epoxy,B1 - Good,Alcohols:Methyl
18,Fluorocarbon (FKM),C - Fair,Alcohols:Methyl
19,Hastelloy-C®,A - Excellent,Alcohols:Methyl
20,Hypalon®,A - Excellent,Alcohols:Methyl
21,Hytrel®,B - Good,Alcohols:Methyl
22,Kalrez,A - Excellent,Alcohols:Methyl
23,Kel-F®,A1 - Excellent,Alcohols:Methyl
24,LDPE,A1 - Excellent,Alcohols:Methyl
25,Natural rubber,A - Excellent,Alcohols:Methyl
26,Neoprene,A - Excellent,Alcohols:Methyl
27,NORYL®,A - Excellent,Alcohols:Methyl
28,Nylon,B1 - Good,Alcohols:Methyl
29,Polycarbonate,B1 - Good,Alcohols:Methyl
30,Polyetherether Ketone (PEEK),A - Excellent,Alcohols:Methyl
31,Polypropylene,A2 - Excellent,Alcohols:Methyl
32,Polyurethane,D - Poor,Alcohols:Methyl
33,PPS (Ryton®),A - Excellent,Alcohols:Methyl
34,PTFE,A - Excellent,Alcohols:Methyl
35,PVC,A1 - Excellent,Alcohols:Methyl
36,PVDF (Kynar®),A - Excellent,Alcohols:Methyl
37,Silicone,A - Excellent,Alcohols:Methyl
38,stainless steel - 304,A - Excellent,Alcohols:Methyl
39,stainless steel - 316,A - Excellent,Alcohols:Methyl
40,Titanium,B - Good,Alcohols:Methyl
41,Tygon®,A1 - Excellent,Alcohols:Methyl
42,Viton®,C - Fair,Alcohols:Methyl
0,,,Alcohols:Octyl
1,ABS plastic,A1 - Excellent,Alcohols:Octyl
2,Acetal (Delrin®),A - Excellent,Alcohols:Octyl
3,Aluminum,A - Excellent,Alcohols:Octyl
4,Brass,N/A,Alcohols:Octyl
5,Bronze,A - Excellent,Alcohols:Octyl
6,Buna N (Nitrile),B - Good,Alcohols:Octyl
7,Carbon graphite,N/A,Alcohols:Octyl
8,Carbon Steel,N/A,Alcohols:Octyl
9,Carpenter 20,A - Excellent,Alcohols:Octyl
10,Cast iron,A - Excellent,Alcohols:Octyl
11,Ceramic Al203,N/A,Alcohols:Octyl
12,Ceramic magnet,N/A,Alcohols:Octyl
13,ChemRaz (FFKM),A - Excellent,Alcohols:Octyl
14,Copper,A - Excellent,Alcohols:Octyl
15,CPVC,B1 - Good,Alcohols:Octyl
16,EPDM,A - Excellent,Alcohols:Octyl
17,Epoxy,A - Excellent,Alcohols:Octyl
18,Fluorocarbon (FKM),B - Good,Alcohols:Octyl
19,Hastelloy-C®,C - Fair,Alcohols:Octyl
20,Hypalon®,B - Good,Alcohols:Octyl
21,Hytrel®,N/A,Alcohols:Octyl
22,Kalrez,A - Excellent,Alcohols:Octyl
23,Kel-F®,N/A,Alcohols:Octyl
24,LDPE,A - Excellent,Alcohols:Octyl
25,Natural rubber,B - Good,Alcohols:Octyl
26,Neoprene,B - Good,Alcohols:Octyl
27,NORYL®,A - Excellent,Alcohols:Octyl
28,Nylon,A - Excellent,Alcohols:Octyl
29,Polycarbonate,N/A,Alcohols:Octyl
30,Polyetherether Ketone (PEEK),N/A,Alcohols:Octyl
31,Polypropylene,N/A,Alcohols:Octyl
32,Polyurethane,D - Poor,Alcohols:Octyl
33,PPS (Ryton®),N/A,Alcohols:Octyl
34,PTFE,N/A,Alcohols:Octyl
35,PVC,N/A,Alcohols:Octyl
36,PVDF (Kynar®),N/A,Alcohols:Octyl
37,Silicone,B - Good,Alcohols:Octyl
38,stainless steel - 304,A - Excellent,Alcohols:Octyl
39,stainless steel - 316,A - Excellent,Alcohols:Octyl
40,Titanium,A - Excellent,Alcohols:Octyl
41,Tygon®,N/A,Alcohols:Octyl
42,Viton®,B - Good,Alcohols:Octyl
0,,,Alcohols:Propyl
1,ABS plastic,B1 - Good,Alcohols:Propyl
2,Acetal (Delrin®),A - Excellent,Alcohols:Propyl
3,Aluminum,A - Excellent,Alcohols:Propyl
4,Brass,A - Excellent,Alcohols:Propyl
5,Bronze,A - Excellent,Alcohols:Propyl
6,Buna N (Nitrile),A - Excellent,Alcohols:Propyl
7,Carbon graphite,A - Excellent,Alcohols:Propyl
8,Carbon Steel,A - Excellent,Alcohols:Propyl
9,Carpenter 20,A - Excellent,Alcohols:Propyl
10,Cast iron,A - Excellent,Alcohols:Propyl
11,Ceramic Al203,A - Excellent,Alcohols:Propyl
12,Ceramic magnet,N/A,Alcohols:Propyl
13,ChemRaz (FFKM),A - Excellent,Alcohols:Propyl
14,Copper,A - Excellent,Alcohols:Propyl
15,CPVC,A2 - Excellent,Alcohols:Propyl
16,EPDM,A - Excellent,Alcohols:Propyl
17,Epoxy,A - Excellent,Alcohols:Propyl
18,Fluorocarbon (FKM),A - Excellent,Alcohols:Propyl
19,Hastelloy-C®,A - Excellent,Alcohols:Propyl
20,Hypalon®,A - Excellent,Alcohols:Propyl
21,Hytrel®,N/A,Alcohols:Propyl
22,Kalrez,A - Excellent,Alcohols:Propyl
23,Kel-F®,N/A,Alcohols:Propyl
24,LDPE,A2 - Excellent,Alcohols:Propyl
25,Natural rubber,A - Excellent,Alcohols:Propyl
26,Neoprene,A - Excellent,Alcohols:Propyl
27,NORYL®,A2 - Excellent,Alcohols:Propyl
28,Nylon,D - Poor,Alcohols:Propyl
29,Polycarbonate,N/A,Alcohols:Propyl
30,Polyetherether Ketone (PEEK),A - Excellent,Alcohols:Propyl
31,Polypropylene,A - Excellent,Alcohols:Propyl
32,Polyurethane,D - Poor,Alcohols:Propyl
33,PPS (Ryton®),A - Excellent,Alcohols:Propyl
34,PTFE,A - Excellent,Alcohols:Propyl
35,PVC,A1 - Excellent,Alcohols:Propyl
36,PVDF (Kynar®),A2 - Excellent,Alcohols:Propyl
37,Silicone,A - Excellent,Alcohols:Propyl
38,stainless steel - 304,A - Excellent,Alcohols:Propyl
39,stainless steel - 316,A - Excellent,Alcohols:Propyl
40,Titanium,A - Excellent,Alcohols:Propyl
41,Tygon®,A1 - Excellent,Alcohols:Propyl
42,Viton®,A - Excellent,Alcohols:Propyl
0,,,Aluminum Chloride
1,ABS plastic,A - Excellent,Aluminum Chloride
2,Acetal (Delrin®),N/A,Aluminum Chloride
3,Aluminum,D - Poor,Aluminum Chloride
4,Brass,D - Poor,Aluminum Chloride
5,Bronze,D - Poor,Aluminum Chloride
6,Buna N (Nitrile),A - Excellent,Aluminum Chloride
7,Carbon graphite,A - Excellent,Aluminum Chloride
8,Carbon Steel,A - Excellent,Aluminum Chloride
9,Carpenter 20,B1 - Good,Aluminum Chloride
10,Cast iron,D - Poor,Aluminum Chloride
