,material,compatibility,chemical
552,Titanium,A - Excellent,Alcohols:Benzyl
553,Tygon®,D - Poor,Alcohols:Benzyl
554,Viton®,A - Excellent,Alcohols:Benzyl
555,ABS plastic,A1 - Excellent,Alcohols:Butyl
556,Acetal (Delrin®),A - Excellent,Alcohols:Butyl
557,Aluminum,B - Good,Alcohols:Butyl
558,Brass,A - Excellent,Alcohols:Butyl
559,Bronze,A - Excellent,Alcohols:Butyl
560,Buna N (Nitrile),C - Fair,Alcohols:Butyl
561,Carbon graphite,A - Excellent,Alcohols:Butyl
562,Carbon Steel,B - Good,Alcohols:Butyl
563,Carpenter 20,A - Excellent,Alcohols:Butyl
564,Cast iron,B - Good,Alcohols:Butyl
565,Ceramic Al203,A - Excellent,Alcohols:Butyl
566,ChemRaz (FFKM),A - Excellent,Alcohols:Butyl
567,Copper,A - Excellent,Alcohols:Butyl
568,CPVC,A2 - Excellent,Alcohols:Butyl
569,EPDM,A2 - Excellent,Alcohols:Butyl
570,Epoxy,A - Excellent,Alcohols:Butyl
571,Fluorocarbon (FKM),A - Excellent,Alcohols:Butyl
572,Hastelloy-C®,A - Excellent,Alcohols:Butyl
573,Hypalon®,A - Excellent,Alcohols:Butyl
574,Kalrez,A - Excellent,Alcohols:Butyl
575,LDPE,A - Excellent,Alcohols:Butyl
576,Natural rubber,A - Excellent,Alcohols:Butyl
577,Neoprene,A - Excellent,Alcohols:Butyl
578,NORYL®,A - Excellent,Alcohols:Butyl
579,Nylon,D - Poor,Alcohols:Butyl
580,Polycarbonate,A2 - Excellent,Alcohols:Butyl
581,Polyetherether Ketone (PEEK),A - Excellent,Alcohols:Butyl
582,Polypropylene,A - Excellent,Alcohols:Butyl
583,Polyurethane,D - Poor,Alcohols:Butyl
584,PPS (Ryton®),A - Excellent,Alcohols:Butyl
585,PTFE,A - Excellent,Alcohols:Butyl
586,PVC,A2 - Excellent,Alcohols:Butyl
587,PVDF (Kynar®),A - Excellent,Alcohols:Butyl
588,Silicone,B - Good,Alcohols:Butyl
589,stainless steel - 304,A - Excellent,Alcohols:Butyl
590,stainless steel - 316,A - Excellent,Alcohols:Butyl
591,Titanium,A - Excellent,Alcohols:Butyl
592,Tygon®,A2 - Excellent,Alcohols:Butyl
593,Viton®,A - Excellent,Alcohols:Butyl
594,Acetal (Delrin®),A - Excellent,Alcohols:Diacetone
595,Aluminum,A1 - Excellent,Alcohols:Diacetone
596,Brass,A - Excellent,Alcohols:Diacetone
597,Bronze,A - Excellent,Alcohols:Diacetone
598,Buna N (Nitrile),D - Poor,Alcohols:Diacetone
599,Carbon graphite,A - Excellent,Alcohols:Diacetone
600,Carbon Steel,A - Excellent,Alcohols:Diacetone
601,Carpenter 20,A - Excellent,Alcohols:Diacetone
602,Cast iron,A - Excellent,Alcohols:Diacetone
603,ChemRaz (FFKM),A - Excellent,Alcohols:Diacetone
604,EPDM,A - Excellent,Alcohols:Diacetone
605,Epoxy,A - Excellent,Alcohols:Diacetone
606,Fluorocarbon (FKM),D - Poor,Alcohols:Diacetone
607,Hastelloy-C®,A - Excellent,Alcohols:Diacetone
608,Hypalon®,D - Poor,Alcohols:Diacetone
609,Kalrez,A - Excellent,Alcohols:Diacetone
610,Kel-F®,B1 - Good,Alcohols:Diacetone
611,LDPE,B1 - Good,Alcohols:Diacetone
612,Natural rubber,D - Poor,Alcohols:Diacetone
613,Neoprene,D - Poor,Alcohols:Diacetone
614,NORYL®,A - Excellent,Alcohols:Diacetone
615,Nylon,A - Excellent,Alcohols:Diacetone
616,Polypropylene,B2 - Good,Alcohols:Diacetone
617,Polyurethane,D - Poor,Alcohols:Diacetone
618,PTFE,A - Excellent,Alcohols:Diacetone
619,PVC,B1 - Good,Alcohols:Diacetone
620,PVDF (Kynar®),A1 - Excellent,Alcohols:Diacetone
621,Silicone,D - Poor,Alcohols:Diacetone
622,stainless steel - 304,A - Excellent,Alcohols:Diacetone
623,stainless steel - 316,A - Excellent,Alcohols:Diacetone
624,Titanium,A - Excellent,Alcohols:Diacetone
625,Tygon®,B1 - Good,Alcohols:Diacetone
626,Viton®,D - Poor,Alcohols:Diacetone
627,ABS plastic,B1 - Good,Alcohols:Ethyl
628,Acetal (Delrin®),A1 - Excellent,Alcohols:Ethyl
629,Aluminum,B - Good,Alcohols:Ethyl
630,Brass,A - Excellent,Alcohols:Ethyl
631,Bronze,A - Excellent,Alcohols:Ethyl
632,Buna N (Nitrile),C - Fair,Alcohols:Ethyl
633,Carbon graphite,A - Excellent,Alcohols:Ethyl
634,Carbon Steel,B - Good,Alcohols:Ethyl
635,Carpenter 20,A - Excellent,Alcohols:Ethyl
636,Cast iron,B - Good,Alcohols:Ethyl
637,Ceramic Al203,A - Excellent,Alcohols:Ethyl
638,ChemRaz (FFKM),A - Excellent,Alcohols:Ethyl
639,Copper,A - Excellent,Alcohols:Ethyl
640,CPVC,B - Good,Alcohols:Ethyl
641,EPDM,A - Excellent,Alcohols:Ethyl
642,Epoxy,A2 - Excellent,Alcohols:Ethyl
643,Fluorocarbon (FKM),A - Excellent,Alcohols:Ethyl
644,Hastelloy-C®,A - Excellent,Alcohols:Ethyl
645,Hypalon®,A - Excellent,Alcohols:Ethyl
646,Kalrez,A - Excellent,Alcohols:Ethyl
647,Kel-F®,A - Excellent,Alcohols:Ethyl
648,LDPE,B - Good,Alcohols:Ethyl
649,Natural rubber,A - Excellent,Alcohols:Ethyl
650,Neoprene,A - Excellent,Alcohols:Ethyl
651,NORYL®,A1 - Excellent,Alcohols:Ethyl
652,Nylon,A1 - Excellent,Alcohols:Ethyl
653,Polycarbonate,B2 - Good,Alcohols:Ethyl
654,Polyetherether Ketone (PEEK),A - Excellent,Alcohols:Ethyl
655,Polypropylene,A - Excellent,Alcohols:Ethyl
656,Polyurethane,D - Poor,Alcohols:Ethyl
657,PTFE,A - Excellent,Alcohols:Ethyl
658,PVC,C - Fair,Alcohols:Ethyl
659,Silicone,B - Good,Alcohols:Ethyl
660,stainless steel - 304,A - Excellent,Alcohols:Ethyl
661,stainless steel - 316,A - Excellent,Alcohols:Ethyl
662,Titanium,A - Excellent,Alcohols:Ethyl
663,Tygon®,C - Fair,Alcohols:Ethyl
664,Viton®,A - Excellent,Alcohols:Ethyl
665,Acetal (Delrin®),A - Excellent,Alcohols:Hexyl
666,Aluminum,A - Excellent,Alcohols:Hexyl
667,Bronze,A - Excellent,Alcohols:Hexyl
668,Buna N (Nitrile),A - Excellent,Alcohols:Hexyl
669,Carbon Steel,A - Excellent,Alcohols:Hexyl
670,Carpenter 20,A - Excellent,Alcohols:Hexyl
671,Cast iron,A - Excellent,Alcohols:Hexyl
672,ChemRaz (FFKM),A - Excellent,Alcohols:Hexyl
673,EPDM,C - Fair,Alcohols:Hexyl
674,Epoxy,A - Excellent,Alcohols:Hexyl
675,Fluorocarbon (FKM),B - Good,Alcohols:Hexyl
676,Hastelloy-C®,A - Excellent,Alcohols:Hexyl
677,Hypalon®,B - Good,Alcohols:Hexyl
678,Kalrez,A - Excellent,Alcohols:Hexyl
679,LDPE,A - Excellent,Alcohols:Hexyl
680,Natural rubber,A - Excellent,Alcohols:Hexyl
681,Neoprene,A - Excellent,Alcohols:Hexyl
682,NORYL®,A - Excellent,Alcohols:Hexyl
683,Nylon,A - Excellent,Alcohols:Hexyl
684,Polyurethane,D - Poor,Alcohols:Hexyl
685,PTFE,A - Excellent,Alcohols:Hexyl
686,PVC,A2 - Excellent,Alcohols:Hexyl
687,Silicone,B - Good,Alcohols:Hexyl
688,stainless steel - 304,A - Excellent,Alcohols:Hexyl
689,stainless steel - 316,A - Excellent,Alcohols:Hexyl
690,Titanium,A - Excellent,Alcohols:Hexyl
691,Tygon®,A2 - Excellent,Alcohols:Hexyl
692,Viton®,C - Fair,Alcohols:Hexyl
693,ABS plastic,B - Good,Alcohols:Isobutyl
694,Acetal (Delrin®),A - Excellent,Alcohols:Isobutyl
695,Aluminum,B - Good,Alcohols:Isobutyl
696,Bronze,A - Excellent,Alcohols:Isobutyl
697,Buna N (Nitrile),B - Good,Alcohols:Isobutyl
698,Carbon graphite,A - Excellent,Alcohols:Isobutyl
699,Carbon Steel,B - Good,Alcohols:Isobutyl
700,Carpenter 20,A - Excellent,Alcohols:Isobutyl
701,Cast iron,C - Fair,Alcohols:Isobutyl
702,ChemRaz (FFKM),A - Excellent,Alcohols:Isobutyl
703,EPDM,A - Excellent,Alcohols:Isobutyl
704,Epoxy,A - Excellent,Alcohols:Isobutyl
705,Fluorocarbon (FKM),A - Excellent,Alcohols:Isobutyl
706,Hastelloy-C®,A - Excellent,Alcohols:Isobutyl
707,Hypalon®,A - Excellent,Alcohols:Isobutyl
708,Kalrez,A - Excellent,Alcohols:Isobutyl
709,LDPE,A2 - Excellent,Alcohols:Isobutyl
710,Natural rubber,A - Excellent,Alcohols:Isobutyl
711,Neoprene,A - Excellent,Alcohols:Isobutyl
712,NORYL®,A - Excellent,Alcohols:Isobutyl
713,Nylon,A1 - Excellent,Alcohols:Isobutyl
714,Polypropylene,A1 - Excellent,Alcohols:Isobutyl
715,Polyurethane,D - Poor,Alcohols:Isobutyl
716,PTFE,A2 - Excellent,Alcohols:Isobutyl
717,PVC,A1 - Excellent,Alcohols:Isobutyl
718,Silicone,A - Excellent,Alcohols:Isobutyl
719,stainless steel - 304,A - Excellent,Alcohols:Isobutyl
720,stainless steel - 316,A - Excellent,Alcohols:Isobutyl
721,Titanium,B - Good,Alcohols:Isobutyl
722,Tygon®,A1 - Excellent,Alcohols:Isobutyl
723,Viton®,A - Excellent,Alcohols:Isobutyl
724,Acetal (Delrin®),A - Excellent,Alcohols:Isopropyl
725,Aluminum,B - Good,Alcohols:Isopropyl
726,Bronze,A - Excellent,Alcohols:Isopropyl
727,Buna N (Nitrile),B - Good,Alcohols:Isopropyl
728,Carbon graphite,A - Excellent,Alcohols:Isopropyl
729,Carbon Steel,A - Excellent,Alcohols:Isopropyl
730,Carpenter 20,A - Excellent,Alcohols:Isopropyl
731,Cast iron,A - Excellent,Alcohols:Isopropyl
732,Ceramic Al203,A - Excellent,Alcohols:Isopropyl
733,Ceramic magnet,A - Excellent,Alcohols:Isopropyl
734,ChemRaz (FFKM),A - Excellent,Alcohols:Isopropyl
735,Copper,B - Good,Alcohols:Isopropyl
736,CPVC,C - Fair,Alcohols:Isopropyl
737,EPDM,A - Excellent,Alcohols:Isopropyl
738,Epoxy,A - Excellent,Alcohols:Isopropyl
739,Fluorocarbon (FKM),A - Excellent,Alcohols:Isopropyl
740,Hastelloy-C®,A - Excellent,Alcohols:Isopropyl
741,Hypalon®,A - Excellent,Alcohols:Isopropyl
742,Kalrez,A - Excellent,Alcohols:Isopropyl
743,LDPE,A2 - Excellent,Alcohols:Isopropyl
744,Natural rubber,A - Excellent,Alcohols:Isopropyl
745,Neoprene,B - Good,Alcohols:Isopropyl
746,NORYL®,A1 - Excellent,Alcohols:Isopropyl
747,Nylon,D - Poor,Alcohols:Isopropyl
748,Polycarbonate,A2 - Excellent,Alcohols:Isopropyl
749,Polyetherether Ketone (PEEK),A - Excellent,Alcohols:Isopropyl
750,Polypropylene,A2 - Excellent,Alcohols:Isopropyl
751,Polyurethane,D - Poor,Alcohols:Isopropyl
752,PTFE,A2 - Excellent,Alcohols:Isopropyl
753,PVC,A1 - Excellent,Alcohols:Isopropyl
754,Silicone,A - Excellent,Alcohols:Isopropyl
755,stainless steel - 304,B - Good,Alcohols:Isopropyl
756,stainless steel - 316,B - Good,Alcohols:Isopropyl
757,Titanium,B - Good,Alcohols:Isopropyl
758,Tygon®,A1 - Excellent,Alcohols:Isopropyl
759,Viton®,A - Excellent,Alcohols:Isopropyl
760,ABS plastic,D - Poor,Alcohols:Methyl
761,Acetal (Delrin®),A - Excellent,Alcohols:Methyl
762,Aluminum,A1 - Excellent,Alcohols:Methyl
763,Brass,A - Excellent,Alcohols:Methyl
764,Bronze,A - Excellent,Alcohols:Methyl
765,Buna N (Nitrile),A - Excellent,Alcohols:Methyl
766,Carbon graphite,A - Excellent,Alcohols:Methyl
767,Carbon Steel,A - Excellent,Alcohols:Methyl
768,Carpenter 20,A - Excellent,Alcohols:Methyl
769,Cast iron,A - Excellent,Alcohols:Methyl
770,Ceramic Al203,A - Excellent,Alcohols:Methyl
771,Ceramic magnet,A - Excellent,Alcohols:Methyl
772,ChemRaz (FFKM),A - Excellent,Alcohols:Methyl
773,Copper,B1 - Good,Alcohols:Methyl
774,CPVC,A - Excellent,Alcohols:Methyl
775,EPDM,A - Excellent,Alcohols:Methyl
776,Epoxy,B1 - Good,Alcohols:Methyl
777,Fluorocarbon (FKM),C - Fair,Alcohols:Methyl
778,Hastelloy-C®,A - Excellent,Alcohols:Methyl
779,Hypalon®,A - Excellent,Alcohols:Methyl
780,Hytrel®,B - Good,Alcohols:Methyl
781,Kalrez,A - Excellent,Alcohols:Methyl
782,Kel-F®,A1 - Excellent,Alcohols:Methyl
783,LDPE,A1 - Excellent,Alcohols:Methyl
784,Natural rubber,A - Excellent,Alcohols:Methyl
785,Neoprene,A - Excellent,Alcohols:Methyl
786,NORYL®,A - Excellent,Alcohols:Methyl
787,Nylon,B1 - Good,Alcohols:Methyl
788,Polycarbonate,B1 - Good,Alcohols:Methyl
789,Polyetherether Ketone (PEEK),A - Excellent,Alcohols:Methyl
790,Polypropylene,A2 - Excellent,Alcohols:Methyl
791,Polyurethane,D - Poor,Alcohols:Methyl
792,PPS (Ryton®),A - Excellent,Alcohols:Methyl
793,PTFE,A - Excellent,Alcohols:Methyl
794,PVC,A1 - Excellent,Alcohols:Methyl
795,PVDF (Kynar®),A - Excellent,Alcohols:Methyl
796,Silicone,A - Excellent,Alcohols:Methyl
797,stainless steel - 304,A - Excellent,Alcohols:Methyl
798,stainless steel - 316,A - Excellent,Alcohols:Methyl
799,Titanium,B - Good,Alcohols:Methyl
800,Tygon®,A1 - Excellent,Alcohols:Methyl
801,Viton®,C - Fair,Alcohols:Methyl
802,ABS plastic,D - Poor,Alcohols:Octyl
803,Acetal (Delrin®),A - Excellent,Alcohols:Octyl
804,Aluminum,A1 - Excellent,Alcohols:Octyl
805,Brass,A - Excellent,Alcohols:Octyl
806,Bronze,A - Excellent,Alcohols:Octyl
807,Buna N (Nitrile),A - Excellent,Alcohols:Octyl
808,Carbon graphite,A - Excellent,Alcohols:Octyl
809,Carbon Steel,A - Excellent,Alcohols:Octyl
810,Carpenter 20,A - Excellent,Alcohols:Octyl
811,Cast iron,A - Excellent,Alcohols:Octyl
812,Ceramic Al203,A - Excellent,Alcohols:Octyl
813,Ceramic magnet,A - Excellent,Alcohols:Octyl
814,ChemRaz (FFKM),A - Excellent,Alcohols:Octyl
815,Copper,B1 - Good,Alcohols:Octyl
816,CPVC,A - Excellent,Alcohols:Octyl
817,EPDM,A - Excellent,Alcohols:Octyl
818,Epoxy,B1 - Good,Alcohols:Octyl
819,Fluorocarbon (FKM),C - Fair,Alcohols:Octyl
820,Hastelloy-C®,A - Excellent,Alcohols:Octyl
821,Hypalon®,A - Excellent,Alcohols:Octyl
822,Hytrel®,B - Good,Alcohols:Octyl
823,Kalrez,A - Excellent,Alcohols:Octyl
824,Kel-F®,A1 - Excellent,Alcohols:Octyl
825,LDPE,A1 - Excellent,Alcohols:Octyl
826,Natural rubber,A - Excellent,Alcohols:Octyl
827,Neoprene,A - Excellent,Alcohols:Octyl
828,NORYL®,A - Excellent,Alcohols:Octyl
829,Nylon,B1 - Good,Alcohols:Octyl
830,Polycarbonate,B1 - Good,Alcohols:Octyl
831,Polyetherether Ketone (PEEK),A - Excellent,Alcohols:Octyl
832,Polypropylene,A2 - Excellent,Alcohols:Octyl
833,Polyurethane,D - Poor,Alcohols:Octyl
834,PPS (Ryton®),A - Excellent,Alcohols:Octyl
835,PTFE,A - Excellent,Alcohols:Octyl
836,PVC,A1 - Excellent,Alcohols:Octyl
837,PVDF (Kynar®),A - Excellent,Alcohols:Octyl
838,Silicone,A - Excellent,Alcohols:Octyl
839,stainless steel - 304,A - Excellent,Alcohols:Octyl
840,stainless steel - 316,A - Excellent,Alcohols:Octyl
841,Titanium,B - Good,Alcohols:Octyl
842,Tygon®,A1 - Excellent,Alcohols:Octyl
843,Viton®,C - Fair,Alcohols:Octyl
844,ABS plastic,B1 - Good,Alcohols:Propyl
845,Acetal (Delrin®),A - Excellent,Alcohols:Propyl
846,Aluminum,A - Excellent,Alcohols:Propyl
847,Brass,A - Excellent,Alcohols:Propyl
848,Bronze,A - Excellent,Alcohols:Propyl
849,Buna N (Nitrile),A - Excellent,Alcohols:Propyl
850,Carbon graphite,A - Excellent,Alcohols:Propyl
851,Carbon Steel,A - Excellent,Alcohols:Propyl
852,Carpenter 20,A - Excellent,Alcohols:Propyl
853,Cast iron,A - Excellent,Alcohols:Propyl
854,Ceramic Al203,A - Excellent,Alcohols:Propyl
855,ChemRaz (FFKM),A - Excellent,Alcohols:Propyl
856,Copper,A - Excellent,Alcohols:Propyl
857,CPVC,A2 - Excellent,Alcohols:Propyl
858,EPDM,A - Excellent,Alcohols:Propyl
859,Epoxy,A - Excellent,Alcohols:Propyl
860,Fluorocarbon (FKM),A - Excellent,Alcohols:Propyl
861,Hastelloy-C®,A - Excellent,Alcohols:Propyl
862,Hypalon®,A - Excellent,Alcohols:Propyl
863,Kalrez,A - Excellent,Alcohols:Propyl
864,LDPE,A2 - Excellent,Alcohols:Propyl
865,Natural rubber,A - Excellent,Alcohols:Propyl
866,Neoprene,A - Excellent,Alcohols:Propyl
867,NORYL®,A2 - Excellent,Alcohols:Propyl
868,Nylon,D - Poor,Alcohols:Propyl
869,Polyetherether Ketone (PEEK),A - Excellent,Alcohols:Propyl
870,Polypropylene,A - Excellent,Alcohols:Propyl
871,Polyurethane,D - Poor,Alcohols:Propyl
872,PPS (Ryton®),A - Excellent,Alcohols:Propyl
873,PTFE,A - Excellent,Alcohols:Propyl
874,PVC,A1 - Excellent,Alcohols:Propyl
875,PVDF (Kynar®),A2 - Excellent,Alcohols:Propyl
876,Silicone,A - Excellent,Alcohols:Propyl
877,stainless steel - 304,A - Excellent,Alcohols:Propyl
878,stainless steel - 316,A - Excellent,Alcohols:Propyl
879,Titanium,A - Excellent,Alcohols:Propyl
880,Tygon®,A1 - Excellent,Alcohols:Propyl
881,Viton®,A - Excellent,Alcohols:Propyl
882,Acetal (Delrin®),C - Fair,Aluminum Chloride 20%
883,Aluminum,D - Poor,Aluminum Chloride 20%
884,Brass,D - Poor,Aluminum Chloride 20%
885,Bronze,D - Poor,Aluminum Chloride 20%
886,Buna N (Nitrile),A - Excellent,Aluminum Chloride 20%
887,Carbon graphite,A - Excellent,Aluminum Chloride 20%
888,Carpenter 20,C1 - Fair,Aluminum Chloride 20%
889,Cast iron,D - Poor,Aluminum Chloride 20%
890,Ceramic Al203,A - Excellent,Aluminum Chloride 20%
891,Ceramic magnet,B - Good,Aluminum Chloride 20%
892,ChemRaz (FFKM),A - Excellent,Aluminum Chloride 20%
893,CPVC,A - Excellent,Aluminum Chloride 20%
894,EPDM,A - Excellent,Aluminum Chloride 20%
895,Epoxy,A1 - Excellent,Aluminum Chloride 20%
896,Fluorocarbon (FKM),A - Excellent,Aluminum Chloride 20%
897,Hastelloy-C®,A - Excellent,Aluminum Chloride 20%
898,Hypalon®,B - Good,Aluminum Chloride 20%
899,Kalrez,A - Excellent,Aluminum Chloride 20%
900,Kel-F®,A - Excellent,Aluminum Chloride 20%
901,LDPE,B2 - Good,Aluminum Chloride 20%
902,Natural rubber,A - Excellent,Aluminum Chloride 20%
903,Neoprene,A - Excellent,Aluminum Chloride 20%
904,NORYL®,A - Excellent,Aluminum Chloride 20%
905,Nylon,D - Poor,Aluminum Chloride 20%
906,Polycarbonate,A1 - Excellent,Aluminum Chloride 20%
907,Polyetherether Ketone (PEEK),A - Excellent,Aluminum Chloride 20%
908,Polypropylene,A - Excellent,Aluminum Chloride 20%
909,Polyurethane,A - Excellent,Aluminum Chloride 20%
910,PPS (Ryton®),A - Excellent,Aluminum Chloride 20%
911,PTFE,A - Excellent,Aluminum Chloride 20%
912,PVC,A1 - Excellent,Aluminum Chloride 20%
913,PVDF (Kynar®),A - Excellent,Aluminum Chloride 20%
914,Silicone,B - Good,Aluminum Chloride 20%
915,stainless steel - 304,D - Poor,Aluminum Chloride 20%
916,stainless steel - 316,C1 - Fair,Aluminum Chloride 20%
917,Titanium,B - Good,Aluminum Chloride 20%
918,Tygon®,A1 - Excellent,Aluminum Chloride 20%
919,Viton®,A - Excellent,Aluminum Chloride 20%
920,ABS plastic,A - Excellent,Aluminum Chloride
921,Aluminum,D - Poor,Aluminum Chloride
922,Brass,D - Poor,Aluminum Chloride
923,Bronze,D - Poor,Aluminum Chloride
924,Buna N (Nitrile),A - Excellent,Aluminum Chloride
925,Carbon graphite,A - Excellent,Aluminum Chloride
926,Carbon Steel,A - Excellent,Aluminum Chloride
927,Carpenter 20,B1 - Good,Aluminum Chloride
928,Cast iron,D - Poor,Aluminum Chloride
929,Ceramic Al203,A - Excellent,Aluminum Chloride
930,ChemRaz (FFKM),A - Excellent,Aluminum Chloride
931,Copper,B - Good,Aluminum Chloride
932,CPVC,A - Excellent,Aluminum Chloride
933,EPDM,A - Excellent,Aluminum Chloride
934,Epoxy,A1 - Excellent,Aluminum Chloride
935,Fluorocarbon (FKM),A - Excellent,Aluminum Chloride
936,Hastelloy-C®,A - Excellent,Aluminum Chloride
937,Hypalon®,B - Good,Aluminum Chloride
938,Hytrel®,C - Fair,Aluminum Chloride
939,Kalrez,A - Excellent,Aluminum Chloride
940,Kel-F®,A - Excellent,Aluminum Chloride
941,LDPE,B2 - Good,Aluminum Chloride
942,Natural rubber,A - Excellent,Aluminum Chloride
943,Neoprene,A - Excellent,Aluminum Chloride
944,NORYL®,A - Excellent,Aluminum Chloride
945,Nylon,B1 - Good,Aluminum Chloride
946,Polycarbonate,A1 - Excellent,Aluminum Chloride
947,Polyetherether Ketone (PEEK),A - Excellent,Aluminum Chloride
948,Polypropylene,A - Excellent,Aluminum Chloride
949,Polyurethane,B - Good,Aluminum Chloride
950,PPS (Ryton®),A - Excellent,Aluminum Chloride
951,PTFE,A - Excellent,Aluminum Chloride
952,PVC,A2 - Excellent,Aluminum Chloride
953,PVDF (Kynar®),A - Excellent,Aluminum Chloride
954,Silicone,B - Good,Aluminum Chloride
955,stainless steel - 304,B - Good,Aluminum Chloride
956,stainless steel - 316,B - Good,Aluminum Chloride
957,Titanium,B - Good,Aluminum Chloride
958,Tygon®,A2 - Excellent,Aluminum Chloride
959,Viton®,A - Excellent,Aluminum Chloride
960,ABS plastic,A - Excellent,Aluminum Fluoride
961,Acetal (Delrin®),C - Fair,Aluminum Fluoride
962,Aluminum,B1 - Good,Aluminum Fluoride
963,Buna N (Nitrile),A - Excellent,Aluminum Fluoride
964,Carbon graphite,A - Excellent,Aluminum Fluoride
965,Carbon Steel,D - Poor,Aluminum Fluoride
966,Carpenter 20,C - Fair,Aluminum Fluoride
967,Cast iron,D - Poor,Aluminum Fluoride
968,Ceramic magnet,B - Good,Aluminum Fluoride
969,ChemRaz (FFKM),A - Excellent,Aluminum Fluoride
970,Copper,D - Poor,Aluminum Fluoride
971,CPVC,A - Excellent,Aluminum Fluoride
972,EPDM,A - Excellent,Aluminum Fluoride
973,Epoxy,B1 - Good,Aluminum Fluoride
974,Fluorocarbon (FKM),A - Excellent,Aluminum Fluoride
975,Hastelloy-C®,B - Good,Aluminum Fluoride
976,Hypalon®,A - Excellent,Aluminum Fluoride
977,Kalrez,A - Excellent,Aluminum Fluoride
978,LDPE,A2 - Excellent,Aluminum Fluoride
979,Natural rubber,B - Good,Aluminum Fluoride
980,Neoprene,A - Excellent,Aluminum Fluoride
981,NORYL®,A1 - Excellent,Aluminum Fluoride
982,Nylon,A1 - Excellent,Aluminum Fluoride
983,Polypropylene,A - Excellent,Aluminum Fluoride
984,Polyurethane,C - Fair,Aluminum Fluoride
985,PPS (Ryton®),A - Excellent,Aluminum Fluoride
986,PTFE,A - Excellent,Aluminum Fluoride
987,PVC,A2 - Excellent,Aluminum Fluoride
988,PVDF (Kynar®),A - Excellent,Aluminum Fluoride
989,Silicone,B - Good,Aluminum Fluoride
990,stainless steel - 304,D - Poor,Aluminum Fluoride
991,stainless steel - 316,D - Poor,Aluminum Fluoride
992,Titanium,A - Excellent,Aluminum Fluoride
993,Tygon®,A2 - Excellent,Aluminum Fluoride
994,Viton®,A - Excellent,Aluminum Fluoride
995,ABS plastic,B - Good,Aluminum Hydroxide
996,Acetal (Delrin®),A - Excellent,Aluminum Hydroxide
997,Aluminum,B1 - Good,Aluminum Hydroxide
998,Brass,B - Good,Aluminum Hydroxide
999,Bronze,C - Fair,Aluminum Hydroxide
1000,Buna N (Nitrile),A - Excellent,Aluminum Hydroxide
1001,Carbon graphite,A - Excellent,Aluminum Hydroxide
1002,Carpenter 20,A1 - Excellent,Aluminum Hydroxide
1003,Cast iron,A - Excellent,Aluminum Hydroxide
1004,ChemRaz (FFKM),B - Good,Aluminum Hydroxide
1005,Copper,D - Poor,Aluminum Hydroxide
1006,CPVC,A - Excellent,Aluminum Hydroxide
1007,EPDM,A - Excellent,Aluminum Hydroxide
1008,Epoxy,B1 - Good,Aluminum Hydroxide
1009,Fluorocarbon (FKM),A - Excellent,Aluminum Hydroxide
1010,Hastelloy-C®,B - Good,Aluminum Hydroxide
1011,Hypalon®,A2 - Excellent,Aluminum Hydroxide
1012,Kalrez,A - Excellent,Aluminum Hydroxide
1013,Kel-F®,A1 - Excellent,Aluminum Hydroxide
1014,LDPE,A2 - Excellent,Aluminum Hydroxide
1015,Natural rubber,D - Poor,Aluminum Hydroxide
1016,Neoprene,A - Excellent,Aluminum Hydroxide
1017,NORYL®,A - Excellent,Aluminum Hydroxide
1018,Nylon,A1 - Excellent,Aluminum Hydroxide
1019,Polycarbonate,B1 - Good,Aluminum Hydroxide
1020,Polypropylene,A - Excellent,Aluminum Hydroxide
1021,Polyurethane,B - Good,Aluminum Hydroxide
1022,PTFE,A - Excellent,Aluminum Hydroxide
1023,PVC,A2 - Excellent,Aluminum Hydroxide
1024,PVDF (Kynar®),A - Excellent,Aluminum Hydroxide
1025,stainless steel - 304,A1 - Excellent,Aluminum Hydroxide
1026,stainless steel - 316,C1 - Fair,Aluminum Hydroxide
1027,Titanium,B1 - Good,Aluminum Hydroxide
1028,Tygon®,A2 - Excellent,Aluminum Hydroxide
1029,Viton®,A - Excellent,Aluminum Hydroxide
1030,Acetal (Delrin®),B1 - Good,Aluminum Nitrate
1031,Aluminum,D - Poor,Aluminum Nitrate
1032,Buna N (Nitrile),A2 - Excellent,Aluminum Nitrate
1033,Carbon graphite,A2 - Excellent,Aluminum Nitrate
1034,Carbon Steel,D - Poor,Aluminum Nitrate
1035,ChemRaz (FFKM),A - Excellent,Aluminum Nitrate
1036,CPVC,A - Excellent,Aluminum Nitrate
1037,EPDM,A2 - Excellent,Aluminum Nitrate
1038,Epoxy,A2 - Excellent,Aluminum Nitrate
1039,Fluorocarbon (FKM),A - Excellent,Aluminum Nitrate
1040,Hypalon®,A2 - Excellent,Aluminum Nitrate
1041,Kalrez,A - Excellent,Aluminum Nitrate
1042,Kel-F®,A1 - Excellent,Aluminum Nitrate
1043,LDPE,A2 - Excellent,Aluminum Nitrate
